//ICES_parameter_mapping,,,,,,,,,,,,,,,,,,,,
//<subject>ICES:LOCAL:Pressure</subject><object>ICES:P01::PRESPR01</object><units>ICES:P06::UPDB</units>,,,,,,,,,,,,,,,,,,,,
//<subject>ICES:LOCAL:Temperature</subject><object>ICES:P01::TEMPPR01</object><units>ICES:P06::UPAA</units>,,,,,,,,,,,,,,,,,,,,
//<subject>ICES:LOCAL:Practical Salinity</subject><object>ICES:P01::PSALPR01</object><units>ICES:P06::UUUU</units>,,,,,,,,,,,,,,,,,,,,
//<subject>ICES:LOCAL:Dissolved Oxygen</subject><object>ICES:P01::DOXYZZXX</object><units>ICES:P06::UMLL</units>,,,,,,,,,,,,,,,,,,,,
//,,,,,,,,,,,,,,,,,,,,
Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Latitude [degrees_north],Longitude [degrees_east],Bot. Depth [m],Platform Code [C17],Device Category Code [L05],Distributor Code [EDMO],Custodian Code [EDMO],Originator Code [EDMO],Project Code [EDMERP],Pressure [dbar],QV:ODV:Pressure [dbar],Temperature [degC],QV:ODV:Temperature [degC],Practical Salinity [dmnless],QV:ODV:Practical Salinity [dmnless],Dissolved Oxygen [ml/l],QV:ODV:Dissolved Oxygen [ml/l]
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,11,0,14.9193,0,4.7251,0,6.9628,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,12,0,14.6917,0,4.7716,0,6.9995,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,13,0,14.4842,0,4.8129,0,7.0542,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,14,0,14.4929,0,4.8625,0,7.0387,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,15,0,14.4696,0,4.9424,0,7.0381,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,16,0,14.4005,0,4.9685,0,7.0058,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,17,0,14.3291,0,4.9841,0,6.9560,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,18,0,14.1534,0,5.0127,0,6.9386,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,19,0,13.7205,0,5.0593,0,6.9534,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,20,0,13.0444,0,5.0950,0,6.9377,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,21,0,12.2938,0,5.1344,0,7.0781,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,22,0,11.3928,0,5.1815,0,6.9802,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,23,0,10.2799,0,5.2110,0,7.0968,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,24,0,9.4277,0,5.2386,0,7.2630,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,25,0,7.8226,0,5.2801,0,7.4255,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,26,0,6.6640,0,5.3225,0,7.6559,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,27,0,6.0034,0,5.3592,0,7.7999,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,28,0,5.5806,0,5.3923,0,7.8815,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,29,0,5.3537,0,5.4280,0,7.8902,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,30,0,5.1389,0,5.4490,0,7.9309,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,31,0,4.9111,0,5.4693,0,7.9501,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,32,0,4.6006,0,5.4915,0,7.9813,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,33,0,4.2999,0,5.5145,0,7.9772,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,34,0,4.1115,0,5.5329,0,7.9457,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,35,0,3.9983,0,5.5485,0,7.8816,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,36,0,3.8927,0,5.5672,0,7.8643,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,37,0,3.8342,0,5.5814,0,7.8402,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,38,0,3.7628,0,5.5905,0,7.8318,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,39,0,3.7068,0,5.5960,0,7.7868,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,40,0,3.6774,0,5.6021,0,7.7443,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,41,0,3.6592,0,5.6103,0,7.7977,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,42,0,3.6240,0,5.6198,0,7.7064,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,43,0,3.5952,0,5.6268,0,7.7299,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,44,0,3.5741,0,5.6315,0,7.7187,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,45,0,3.5541,0,5.6360,0,7.7105,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,46,0,3.5207,0,5.6436,0,7.6894,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,47,0,3.5047,0,5.6474,0,7.7258,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,48,0,3.4946,0,5.6501,0,7.6733,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,49,0,3.4500,0,5.6630,0,7.6781,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,50,0,3.3874,0,5.6868,0,7.6259,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,51,0,3.3101,0,5.7140,0,7.5535,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,52,0,3.2226,0,5.7386,0,7.4432,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,53,0,3.1054,0,5.7677,0,7.4487,0
20239001,4,C,2023-09-22T01:29Z,60.903500,18.171500,61,34A1,130,5013,5013,5013,11272,54,0,3.0098,0,5.8091,0,7.4971,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,1,0,13.9864,0,5.4153,0,6.7122,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,2,0,13.9798,0,5.4228,0,6.6747,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,3,0,13.9795,0,5.4233,0,6.7848,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,4,0,13.9802,0,5.4238,0,6.8498,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,5,0,13.9817,0,5.4240,0,6.7128,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,6,0,13.9814,0,5.4243,0,6.6356,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,7,0,13.9821,0,5.4244,0,6.6315,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,8,0,13.9795,0,5.4249,0,6.7678,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,9,0,13.9729,0,5.4248,0,6.5469,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,10,0,13.9655,0,5.4244,0,6.5879,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,11,0,13.9779,0,5.4237,0,6.6139,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,12,0,13.9754,0,5.4240,0,6.5881,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,13,0,13.9745,0,5.4240,0,6.5313,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,14,0,13.9779,0,5.4238,0,6.5278,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,15,0,13.9808,0,5.4237,0,6.7083,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,16,0,13.9816,0,5.4237,0,7.0162,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,17,0,13.9794,0,5.4238,0,7.1035,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,18,0,13.9769,0,5.4236,0,7.0955,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,19,0,13.9668,0,5.4237,0,7.1453,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,20,0,13.8838,0,5.4254,0,7.2337,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,21,0,13.8114,0,5.4275,0,7.2566,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,22,0,13.7430,0,5.4292,0,6.7469,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,23,0,13.6549,0,5.4312,0,7.0330,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,24,0,12.9469,0,5.4440,0,7.3934,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,25,0,8.9776,0,5.4507,0,8.1854,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,26,0,6.8753,0,5.4647,0,8.4673,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,27,0,6.1445,0,5.4802,0,8.5309,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,28,0,5.8205,0,5.5095,0,8.7285,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,29,0,5.2920,0,5.5177,0,8.9439,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,30,0,4.7355,0,5.5311,0,9.0732,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,31,0,4.4731,0,5.5463,0,8.8945,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,32,0,4.3070,0,5.5587,0,8.9764,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,33,0,4.2477,0,5.5836,0,9.0827,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,34,0,4.1266,0,5.5996,0,9.0942,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,35,0,3.9798,0,5.6035,0,9.1662,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,36,0,3.7537,0,5.6097,0,9.1786,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,37,0,3.5099,0,5.6147,0,9.3352,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,38,0,3.2713,0,5.6194,0,9.3198,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,39,0,2.9599,0,5.6273,0,9.3273,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,40,0,2.8641,0,5.6409,0,9.0646,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,41,0,2.8720,0,5.6539,0,9.0718,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,42,0,2.8993,0,5.6705,0,8.9727,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,43,0,2.8770,0,5.6822,0,8.9287,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,44,0,2.8931,0,5.6958,0,8.8613,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,45,0,2.9270,0,5.7044,0,8.8038,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,46,0,2.9112,0,5.7183,0,8.7641,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,47,0,2.8310,0,5.7333,0,8.7667,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,48,0,2.6913,0,5.7464,0,8.7739,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,49,0,2.6357,0,5.7610,0,8.7106,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,50,0,2.6338,0,5.7736,0,8.5754,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,51,0,2.6835,0,5.7991,0,8.5501,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,52,0,2.6213,0,5.8209,0,8.4032,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,53,0,2.6041,0,5.8550,0,8.2585,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,54,0,2.5792,0,5.8891,0,8.1624,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,55,0,2.5495,0,5.9305,0,8.1076,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,56,0,2.5733,0,5.9650,0,8.1063,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,57,0,2.6505,0,6.0029,0,7.9863,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,58,0,2.7352,0,6.0398,0,7.7884,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,59,0,2.8168,0,6.0857,0,7.6086,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,60,0,2.8679,0,6.1136,0,7.6574,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,61,0,2.8996,0,6.1279,0,7.3900,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,62,0,2.9511,0,6.1588,0,7.3629,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,63,0,3.0210,0,6.1895,0,7.7457,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,64,0,3.0967,0,6.2140,0,7.7986,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,65,0,3.2056,0,6.2444,0,7.4245,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,66,0,3.2344,0,6.2586,0,7.3294,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,67,0,3.1883,0,6.2712,0,7.4351,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,68,0,3.2002,0,6.2994,0,7.5231,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,69,0,3.2166,0,6.3227,0,7.6726,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,70,0,3.2245,0,6.3448,0,7.7267,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,71,0,3.2636,0,6.3878,0,7.7224,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,72,0,3.2482,0,6.4159,0,7.7198,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,73,0,3.2564,0,6.4367,0,7.6883,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,74,0,3.3037,0,6.4558,0,7.6438,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,75,0,3.3495,0,6.4658,0,7.7159,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,76,0,3.3773,0,6.4807,0,7.6869,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,77,0,3.3886,0,6.4969,0,7.6654,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,78,0,3.4295,0,6.5151,0,7.6431,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,79,0,3.4719,0,6.5377,0,7.4255,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,80,0,3.5070,0,6.5593,0,7.3694,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,81,0,3.5874,0,6.5908,0,7.3316,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,82,0,3.6224,0,6.6045,0,7.2771,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,83,0,3.6358,0,6.6264,0,7.2369,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,84,0,3.6495,0,6.6496,0,7.1764,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,85,0,3.6471,0,6.6645,0,7.1637,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,86,0,3.6400,0,6.6751,0,7.1946,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,87,0,3.6564,0,6.6850,0,7.2879,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,88,0,3.7310,0,6.7027,0,7.3948,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,89,0,3.8406,0,6.7196,0,7.3978,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,90,0,3.9628,0,6.7554,0,7.3559,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,91,0,4.0435,0,6.7830,0,7.3401,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,92,0,4.0709,0,6.7901,0,7.3026,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,93,0,4.0853,0,6.7956,0,7.2388,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,94,0,4.1076,0,6.8047,0,7.1621,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,95,0,4.1245,0,6.8189,0,7.1383,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,96,0,4.0808,0,6.8478,0,7.1478,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,97,0,4.0626,0,6.8612,0,7.1439,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,98,0,4.0615,0,6.8655,0,7.1517,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,99,0,4.0632,0,6.8761,0,7.1511,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,100,0,4.0755,0,6.8885,0,7.1726,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,101,0,4.0785,0,6.8938,0,7.1871,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,102,0,4.1015,0,6.8992,0,7.1741,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,103,0,4.1094,0,6.9016,0,7.0978,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,104,0,4.1141,0,6.9029,0,7.0447,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,105,0,4.0829,0,6.9026,0,7.1650,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,106,0,4.0765,0,6.9045,0,7.1535,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,107,0,4.1499,0,6.9162,0,7.1362,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,108,0,4.1765,0,6.9216,0,7.1105,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,109,0,4.1805,0,6.9236,0,7.0873,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,110,0,4.1793,0,6.9244,0,7.0822,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,111,0,4.1780,0,6.9243,0,7.0674,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,112,0,4.1780,0,6.9247,0,7.0244,0
20239001,5,C,2023-09-22T10:38Z,61.049000,19.329833,124,34A1,130,5013,5013,5013,11272,113,0,4.1798,0,6.9255,0,7.0100,0
20239001,6,C,2023-09-22T19:00Z,61.389500,18.064667,68,34A1,130,5013,5013,5013,11272,1,0,14.7250,0,4.8252,0,7.1167,0
20239001,6,C,2023-09-22T19:00Z,61.389500,18.064667,68,34A1,130,5013,5013,5013,11272,2,0,14.7241,0,4.8251,0,7.1227,0
20239001,6,C,2023-09-22T19:00Z,61.389500,18.064667,68,34A1,130,5013,5013,5013,11272,3,0,14.7232,0,4.8254,0,7.1169,0
20239001,6,C,2023-09-22T19:00Z,61.389500,18.064667,68,34A1,130,5013,5013,5013,11272,4,0,14.7251,0,4.8253,0,7.1349,0
20239001,6,C,2023-09-22T19:00Z,61.389500,18.064667,68,34A1,130,5013,5013,5013,11272,5,0,14.7258,0,4.8250,0,7.1332,0
20239001,6,C,2023-09-22T19:00Z,61.389500,18.064667,68,34A1,130,5013,5013,5013,11272,6,0,14.7263,0,4.8250,0,7.1293,0
20239001,6,C,2023-09-22T19:00Z,61.389500,18.064667,68,34A1,130,5013,5013,5013,11272,7,0,14.7271,0,4.8250,0,7.1439,0
20239001,6,C,2023-09-22T19:00Z,61.389500,18.064667,68,34A1,130,5013,5013,5013,11272,8,0,14.7265,0,4.8250,0,7.1391,0
20239001,6,C,2023-09-22T19:00Z,61.389500,18.064667,68,34A1,130,5013,5013,5013,11272,9,0,14.7265,0,4.8250,0,7.1512,0
20239001,6,C,2023-09-22T19:00Z,61.389500,18.064667,68,34A1,130,5013,5013,5013,11272,10,0,14.7264,0,4.8251,0,7.1330,0
20239001,6,C,2023-09-22T19:00Z,61.389500,18.064667,68,34A1,130,5013,5013,5013,11272,11,0,14.7258,0,4.8252,0,7.1478,0
20239001,6,C,2023-09-22T19:00Z,61.389500,18.064667,68,34A1,130,5013,5013,5013,11272,12,0,14.7252,0,4.8253,0,7.1687,0
20239001,6,C,2023-09-22T19:00Z,61.389500,18.064667,68,34A1,130,5013,5013,5013,11272,13,0,14.7274,0,4.8249,0,7.1792,0
20239001,6,C,2023-09-22T19:00Z,61.389500,18.064667,68,34A1,130,5013,5013,5013,11272,14,0,14.7275,0,4.8249,0,7.1769,0
20239001,6,C,2023-09-22T19:00Z,61.389500,18.064667,68,34A1,130,5013,5013,5013,11272,15,0,14.7272,0,4.8250,0,7.1512,0
20239001,6,C,2023-09-22T19:00Z,61.389500,18.064667,68,34A1,130,5013,5013,5013,11272,16,0,14.7226,0,4.8254,0,7.1358,0
20239001,6,C,2023-09-22T19:00Z,61.389500,18.064667,68,34A1,130,5013,5013,5013,11272,17,0,14.6479,0,4.8285,0,6.7764,0
20239001,6,C,2023-09-22T19:00Z,61.389500,18.064667,68,34A1,130,5013,5013,5013,11272,18,0,14.3203,0,4.8452,0,6.9511,0
